datum,uhrzeit,strassenschluessel,strassennummer,vu_ort,vu_hoehe,anzahl_beteiligte,t,sv,lv,ortslage,lsa_in_betrieb,fgue,kreisverkehr,zul_geschwindigkeit,flucht,pkw,fg,rf,mofa,lkw,bus,zug,kat,art,typ,alkohol,1,1_urs,2,2_urs,3
20190107,1320,G,,Düesbergweg,,2,0,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,LKW,36,Bus,,
20190107,1420,K,K5,Dingbänger Weg,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190107,1730,G,,Schmeddingstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,14,PKW,,
20190104,1630,K,K9,Friedrich-Ebert-Straße,Hammer Straße,2,0,0,0,1,1,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Abbiegeunfall (AB),0,PKW,35,PKW,35,
20190109,715,B,B54,Hammer Straße,,2,0,1,0,1,0,0,0,50,0,1,0,0,1,0,0,0,2,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,PKW,37,Kraftrad,,
20190107,1150,G,,Dieckmannstraße,Rüschhausweg,2,0,0,2,1,1,0,0,,0,0,0,1,0,0,0,0,3,Zusammenstoss mit entgegenkommendem Fahrzeug,Unfall im Längsverkehr (LV),0,Fahrrad,9,Fahrrad,,
20190108,1125,B,B219,Grevener Straße,Westhoffstraße,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190108,923,G,,Sentruper Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190108,710,G,,Ludwig-Wolker-Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit entgegenkommendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190105,1757,L,L551,Weseler Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Unfall anderer Art,Sonstiger Unfall (SO),0,PKW,49,PKW,,
20190105,1810,G,,Admiral-Spee-Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190105,2035,L,L793,Hafenstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Abbiegeunfall (AB),0,PKW,14,PKW,,
20190105,945,L,L793,Wolbecker Straße,Mühlhäuser Straße,1,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Unfall anderer Art,Fahrunfall (F),0,PKW,14,,,
20190105,1320,G,,Siemensstraße,Hammer Straße,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,26,PKW,,
20190105,1310,G,,Möllmannsweg,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20190108,1815,K,K3,Alverskirchener Straße,Tiergarten,1,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Aufprall auf Fahrbahnhindernis,Sonstiger Unfall (SO),0,PKW,,,,
20190108,1601,G,,Mecklenburger Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20190108,1845,G,,Austermannstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190108,345,K,K13,Am Max-Klemens-Kanal,,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,5,Unfall anderer Art,Sonstiger Unfall (SO),0,PKW,,,,
20190108,645,G,,Schleebrüggenkamp,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20190108,1400,G,,Am Burloh,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190108,1505,K,K6,Hohenzollernring,,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,LKW,14,PKW,,
20190108,1350,G,,Paul-Engelhardt-Weg,,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,5,Unfall anderer Art,Fahrunfall (F),0,LKW,14,,,
20190108,945,L,L793,von-Vincke-Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,26,PKW,,
20190108,1640,G,,Schmittingheide,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,26,PKW,,
20190102,1825,K,K9,Frie-Vendt-Straße,Hafenstraße,2,0,0,0,1,1,0,0,50,1,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,49,PKW,,
20190103,2200,G,,Gasselstiege,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,Sonstige,49,PKW,,
20190103,1600,L,L843,Roxeler Straße,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,Sonstige,49,PKW,,
20190104,920,G,,Burgstraße,Geiststraße,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Unfall anderer Art,Sonstiger Unfall (SO),0,Sonstige,49,PKW,,
20190112,1400,G,,Brüningheide,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,Sonstige,49,PKW,,
20190112,1645,B,B54,Weseler Straße,Adenauerallee,2,0,0,0,1,1,0,0,50,1,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,49,PKW,,
20190113,2150,K,K7,Austermannstraße,Steinfurter Straße,2,0,0,1,0,1,0,0,50,0,1,0,0,0,0,0,0,3,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190108,1240,G,,Königsstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190108,2002,G,,Bahnhofstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,14,PKW,,
20190108,2057,G,,Hoppengarten,,1,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Unfall anderer Art,Sonstiger Unfall (SO),0,PKW,,,,
20190108,1655,K,K6,Hohenzollernring,Manfred-von-Richthofen-Straße,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190109,1130,B,B54,Hammer Straße,Friedrich-Ebert-Straße,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190105,1500,B,B51,,Warendorfer Straße,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,5,Unfall anderer Art,Sonstiger Unfall (SO),0,PKW,,,,
20190105,1615,G,,Königsstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190105,1428,G,,St.-Josefs-Kirchplatz,,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,LKW,14,PKW,,
20190105,1815,G,,Scharnhorststraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,PKW,37,PKW,,
20190105,1200,G,,Johanniterstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190105,2355,L,L793,Wolbecker Straße,,2,0,0,0,1,0,0,0,,0,0,1,1,0,0,0,0,5,Zusammenstoss zwischen Fahrzeug und Fussgänger,Überschreiten-Unfall (ÜS),0,Fußgänger,64,Fahrrad,,
20190105,1705,L,L793,Schorlemer Straße,Ludgeriplatz,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Abbiegeunfall (AB),0,PKW,14,PKW,,
20190110,610,K,K4,Gievenbecker Weg,Busso-Peus-Straße,2,0,0,0,1,0,0,0,50,0,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,Sonstige,21,PKW,,
20190114,724,L,L884,Kappenberger Damm,,2,0,0,1,1,0,0,0,100,0,1,0,0,0,0,0,0,3,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,49,PKW,,
20190104,1130,G,,Loddenheide,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,Sonstige,49,PKW,,
20190110,2200,G,,Schlossplatz,Universitätsstraße,2,0,0,1,1,1,1,0,,0,1,1,0,0,0,0,0,3,Zusammenstoss zwischen Fahrzeug und Fussgänger,Abbiegeunfall (AB),0,PKW,39,Fußgänger,,
20190114,1630,G,,Adenauerallee,,2,0,0,1,1,0,0,0,,0,0,0,1,0,0,0,0,3,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,Fahrrad,49,Fahrrad,,
20190115,600,G,,Jacobistraße,,2,0,0,0,1,0,0,0,30,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190104,1500,G,,Clemens-August-Platz,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Unfall anderer Art,Unfall durch ruhenden Verkehr (RV),0,PKW,37,PKW,,
20190109,1440,K,K12,Horstmarer Landweg,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,Sonstige,49,PKW,,
20190110,150,L,L843,Warendorfer Straße,Friedrichstraße,1,0,0,1,1,1,0,0,50,0,0,0,1,0,0,0,0,3,Unfall anderer Art,Fahrunfall (F),1,Fahrrad,49,,,
20190108,1515,G,,Albert-Schweitzer-Campus,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,Sonstige,49,PKW,,
20190111,1035,G,,Salzstraße,,1,0,1,0,1,0,0,0,,0,0,0,1,0,0,0,0,2,Unfall anderer Art,Fahrunfall (F),0,Fahrrad,49,,,
20190112,1120,K,K18,Gittruper Straße,,1,0,0,1,1,0,0,0,,0,1,0,0,0,0,0,0,3,Abkommen von Fahrbahn nach links,Sonstiger Unfall (SO),1,PKW,1,,,
20190112,1345,G,,Siemensstraße,Schuckertstraße,2,0,0,1,1,0,0,0,,0,1,0,1,0,0,0,0,3,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,PKW,34,Fahrrad,,
20190115,610,K,K41,Nottebrock,,2,0,0,0,1,0,0,0,50,0,1,0,0,0,0,0,0,5,Zusammenstoss mit entgegenkommendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,11,PKW,11,
20190115,1133,G,,Siemensstraße,,2,0,0,1,1,0,0,0,,0,1,0,0,0,0,0,0,3,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,49,PKW,,
20190115,1515,L,L529,Hülshoffstraße,B54,2,0,0,1,0,0,0,0,70,0,1,0,0,0,0,0,0,3,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Abbiegeunfall (AB),0,PKW,49,PKW,,
20190115,1750,K,K6,Lublinring,Gartenstraße,3,0,0,1,1,1,0,0,50,0,1,0,0,0,0,0,0,3,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,49,PKW,,PKW
20190116,755,K,K11,Hansestraße,Am Dornbusch,2,0,0,1,1,0,0,1,50,1,1,0,1,0,0,0,0,3,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,PKW,49,Fahrrad,,
20190116,1609,B,B54,Moltkestraße,Ludgeriplatz,2,0,0,1,1,0,0,1,,0,1,0,1,0,0,0,0,3,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Abbiegeunfall (AB),0,PKW,26,Fahrrad,,
20190110,1105,G,,Inselbogen,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,Sonstige,49,PKW,,
20190106,1705,G,,Rudolf-Diesel-Straße,,1,0,0,1,1,0,0,0,10,0,1,0,0,0,0,0,0,3,Unfall anderer Art,Fahrunfall (F),0,PKW,49,,,
20190108,2050,L,L793,Hafenstraße,Von-Steuben-Straße,2,0,0,1,1,1,0,0,,0,1,1,0,0,0,0,0,3,Zusammenstoss zwischen Fahrzeug und Fussgänger,Abbiegeunfall (AB),0,PKW,40,Fußgänger,,
20190110,750,G,,Mendelstraße,Busso-Peus-Straße,2,0,0,0,1,0,0,0,,1,1,0,1,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,Fahrrad,49,PKW,,
20190110,915,G,,Prozessionsweg,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,Sonstige,49,PKW,,
20190111,1700,G,,Wemhoffstraße,,1,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,5,Unfall anderer Art,Sonstiger Unfall (SO),0,Sonstige,49,,,
20190114,645,B,B219,Weseler Straße,Bonhoefferstraße,2,0,0,1,1,1,1,0,50,0,1,1,0,0,0,0,0,3,Zusammenstoss zwischen Fahrzeug und Fussgänger,Abbiegeunfall (AB),0,PKW,39,Fußgänger,,
20190116,740,G,,Kaldenhofer Weg,,2,0,0,0,0,0,0,0,50,0,1,0,0,0,0,0,0,5,Zusammenstoss mit entgegenkommendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,11,PKW,11,
20190117,710,G,,Hörsterstraße,Promenade,2,0,1,0,1,1,1,0,50,0,0,0,1,1,0,0,0,2,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Abbiegeunfall (AB),0,Fahrrad,35,Kraftrad,10,
20190101,430,G,,Fridericusstraße,,2,0,0,0,1,0,0,0,Z30,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,Sonstige,14,PKW,,
20190112,2200,G,,Warendorfer Straße,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Unfall anderer Art,Sonstiger Unfall (SO),0,PKW,49,PKW,,
20190116,1315,G,,Moränenstraße,,2,0,0,0,1,0,0,0,Z30,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,Sonstige,49,PKW,,
20190114,1545,G,,Manfred-von-Richthofen-Straße,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,Sonstige,49,PKW,,
20190110,1150,G,,Ludgeriplatz,,2,0,0,0,1,0,0,1,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,49,PKW,,
20190110,730,G,,Heidegrund,,2,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit entgegenkommendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190110,1430,G,,Meyerbeerstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,Sonstige,36,PKW,,
20190110,1315,G,,Hamannplatz,,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Sonstiger Unfall (SO),0,LKW,44,PKW,,
20190110,755,B,B219,Weseler Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190110,720,L,L586,Albersloher Weg,B 51,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190110,1015,L,L843,Warendorfer Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190110,1130,G,,Voßgasse,,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,LKW,37,PKW,,
20190110,1350,G,,Oberort,Offerkämpe,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,PKW,28,PKW,,
20190110,846,G,,Spiekerhof,,1,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Abkommen von Fahrbahn nach rechts,Fahrunfall (F),0,PKW,14,,,
20190110,1745,G,,An der Germania Brauerei,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190110,1802,G,,Am Brook,Hünenburg,1,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Unfall anderer Art,Sonstiger Unfall (SO),0,PKW,36,,,
20190110,752,G,,Catharina Müller Straße,Steinfurter Straße,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Abbiegeunfall (AB),0,PKW,14,PKW,,
20190110,1803,G,,Melcherstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20190110,1550,G,,Albert-Schweitzer-Straße,Roxeler Straße,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Abbiegeunfall (AB),0,PKW,14,PKW,,
20190110,2310,G,,Scheibenstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20190110,1420,K,K6,Hohenzollernring,,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,LKW,14,PKW,,
20190110,1630,L,L551,Weseler Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190111,850,G,,Scheibenstraße,,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,5,Unfall anderer Art,Sonstiger Unfall (SO),0,LKW,36,,,
20190110,1900,G,,Dechaneistraße,Propsteistraße,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190111,1233,L,L884,Kappenberger Damm,,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,LKW,36,PKW,,
20190110,1300,G,,Beckhoffstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,PKW,14,PKW,,
20190111,1730,L,L793,Hafenstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190110,1245,K,K9,Friedrich-Ebert-Straße,Dammstraße,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,1,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,Bus,14,PKW,,
20190110,1640,B,B54,Steinfurter Straße,,2,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190111,50,L,L586,Albersloher Weg,Martin-Luther-King-Weg,1,0,0,0,1,0,0,0,50,0,1,0,0,0,0,0,0,5,Unfall anderer Art,Fahrunfall (F),0,PKW,13,,,
20190110,840,G,,Lazarettstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,LKW,14,PKW,,
20190110,755,B,B219,Weseler Straße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,36,PKW,,
20190104,1030,K,K9,Metzer Straße,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit entgegenkommendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190104,800,K,K9,Inselbogen,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr (RV),0,Sonstige,14,PKW,,
20190107,850,G,,Studtstraße,Gertrudenstraße,2,0,1,0,1,0,0,0,,0,1,0,1,0,0,0,0,2,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,Fahrrad,27,PKW,,
20190112,1250,G,,Warendorfer Straße,,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,5,Zusammenstoss mit anfahrendem/anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall (SO),0,PKW,14,PKW,,
20190113,1809,G,,Ostmarkstraße,,2,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,6,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),1,PKW,1,PKW,,
20190115,802,K,K2,Mecklenbecker Straße,Echelmeyerstraße,3,0,0,0,1,0,0,0,50,0,1,0,1,0,0,0,0,5,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Abbiegeunfall (AB),0,PKW,35,Fahrrad,49,PKW
20190116,1315,K,K6,Hansaring,,2,0,1,0,1,0,0,0,,0,1,0,0,0,0,0,0,2,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,26,PKW,,
20190117,1255,G,,Manfred-von-Richthofen-Straße,,2,0,0,1,1,0,0,0,30,0,1,0,0,1,0,0,0,3,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,PKW,37,Kraftrad,,
20190118,654,G,,Landwehr,,1,0,0,1,1,0,0,0,50,0,1,0,0,0,0,0,0,3,Abkommen von Fahrbahn nach rechts,Fahrunfall (F),0,PKW,49,,,
20190118,850,B,B219,Weseler Straße,Goebenstraße,2,0,0,0,1,1,0,0,50,0,1,0,0,0,0,1,0,5,Zusammenstoss mit seitlich in gleicher Richtung fahrendem Fahrzeug,Abbiegeunfall (AB),0,PKW,34,Bus,,
20190118,1210,B,B54,Westfalenstraße,,2,0,0,1,1,1,0,0,50,0,1,0,0,0,0,0,0,3,Zusammenstoss mit vorausfahrendem/wartendem Fahrzeug,Unfall im Längsverkehr (LV),0,PKW,14,PKW,,
20190119,1145,K,K2,Mecklenbecker Straße,,2,0,0,1,1,0,0,0,50,0,1,0,1,0,0,0,0,3,Zusammenstoss mit einbiegendem/kreuzendem Fahrzeug,Einbiegen/Kreuzen-Unfall (EK),0,Fahrrad,34,PKW,,
